order_line_id,order_id,dc_id,sku,qty_ordered,qty_shipped,ship_date,promised_date,actual_delivery_date,transit_days_actual,promise_revisions,backorder_days,on_time,in_full
OL-0000250,ORD-000206,CD-PR,P2,72,72,2025-09-03,2025-09-08,2025-09-04,1,0,0,1,1
OL-0000253,ORD-000208,CD-PR,P4,24,24,2025-09-03,2025-09-08,2025-09-04,1,0,0,1,1
OL-0000254,ORD-000209,CD-SP,P5,78,78,2025-09-03,2025-09-09,2025-09-05,2,0,0,1,1
OL-0000255,ORD-000210,CD-SP,P3,30,30,2025-09-03,2025-09-09,2025-09-05,2,0,0,1,1
OL-0000256,ORD-000211,CD-GO,P1,54,54,2025-09-03,2025-09-08,2025-09-04,1,0,0,1,1
OL-0000257,ORD-000211,CD-GO,P5,12,12,2025-09-03,2025-09-08,2025-09-04,1,0,0,1,1
OL-0000258,ORD-000212,CD-GO,P3,18,18,2025-09-03,2025-09-08,2025-09-04,1,0,0,1,1
OL-0000259,ORD-000213,CD-SP,P5,6,6,2025-09-03,2025-09-09,2025-09-05,2,0,0,1,1
OL-0000260,ORD-000214,CD-PR,P4,30,30,2025-09-03,2025-09-08,2025-09-08,3,0,0,1,1
OL-0000261,ORD-000215,CD-PE,P5,24,24,2025-09-03,2025-09-09,2025-09-05,2,0,0,1,1
OL-0000262,ORD-000216,CD-PE,P1,72,72,2025-09-03,2025-09-09,2025-09-05,2,0,0,1,1
OL-0000263,ORD-000217,CD-GO,P3,6,6,2025-09-03,2025-09-10,2025-09-08,3,0,0,1,1
OL-0000264,ORD-000217,CD-GO,P4,18,18,2025-09-03,2025-09-10,2025-09-08,3,0,0,1,1
OL-0000265,ORD-000217,CD-GO,P5,6,6,2025-09-03,2025-09-10,2025-09-08,3,0,0,1,1
OL-0000266,ORD-000218,CD-SP,P2,96,96,2025-09-03,2025-09-09,2025-09-05,2,0,0,1,1
OL-0000267,ORD-000218,CD-SP,P4,42,42,2025-09-03,2025-09-09,2025-09-05,2,0,0,1,1
OL-0000268,ORD-000219,CD-SP,P3,36,36,2025-09-03,2025-09-09,2025-09-05,2,0,0,1,1
OL-0000269,ORD-000220,CD-SP,P4,48,48,2025-09-03,2025-09-09,2025-09-05,2,0,0,1,1
OL-0000270,ORD-000221,CD-SP,P2,18,18,2025-09-03,2025-09-09,2025-09-05,2,0,0,1,1
OL-0000271,ORD-000222,CD-GO,P2,78,78,2025-09-03,2025-09-08,2025-09-04,1,0,0,1,1
OL-0000273,ORD-000224,CD-SP,P1,138,138,2025-09-03,2025-09-09,2025-09-05,2,0,0,1,1
OL-0000274,ORD-000224,CD-SP,P2,108,108,2025-09-03,2025-09-09,2025-09-05,2,0,0,1,1
OL-0000172,ORD-000143,CD-SP,P1,700,700,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000181,ORD-000147,CD-PR,P4,300,300,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000276,ORD-000226,CD-SP,P1,2800,2800,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000277,ORD-000226,CD-SP,P2,900,900,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000278,ORD-000227,CD-PR,P1,700,700,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000279,ORD-000227,CD-PR,P2,450,450,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000280,ORD-000228,CD-PE,P1,1400,1400,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000281,ORD-000228,CD-PE,P2,900,900,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000282,ORD-000228,CD-PE,P3,300,300,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000283,ORD-000228,CD-PE,P4,300,300,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000284,ORD-000229,CD-SP,P2,900,900,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000285,ORD-000230,CD-SP,P3,300,300,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000286,ORD-000230,CD-SP,P4,900,900,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000287,ORD-000231,CD-GO,P2,450,450,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000190,ORD-000152,CD-PE,P1,700,700,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000195,ORD-000157,CD-SP,P5,500,500,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000288,ORD-000232,CD-PE,P1,700,700,2025-09-04,2025-09-10,2025-09-10,4,0,0,1,1
OL-0000289,ORD-000233,CD-PE,P2,450,450,2025-09-04,2025-09-10,2025-09-09,3,0,0,1,1
OL-0000290,ORD-000234,CD-PR,P2,450,450,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000291,ORD-000234,CD-PR,P4,300,300,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000292,ORD-000235,CD-GO,P2,450,450,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000293,ORD-000236,CD-SP,P3,300,300,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000294,ORD-000237,CD-SP,P1,700,700,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000295,ORD-000238,CD-PR,P1,1400,1400,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000296,ORD-000239,CD-SP,P4,600,600,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000297,ORD-000240,CD-SP,P2,1350,1350,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000299,ORD-000242,CD-GO,P1,700,700,2025-09-04,2025-09-11,2025-09-09,3,0,0,1,1
OL-0000300,ORD-000243,CD-SP,P1,700,700,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000206,ORD-000166,CD-SP,P3,75,75,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000210,ORD-000170,CD-PE,P4,150,150,2025-09-04,2025-09-10,2025-09-11,5,0,0,0,1
OL-0000217,ORD-000177,CD-PR,P3,75,75,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000218,ORD-000178,CD-SP,P2,224,224,2025-09-04,2025-09-10,2025-09-09,3,0,0,1,1
OL-0000223,ORD-000183,CD-SP,P1,175,175,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000233,ORD-000193,CD-PE,P1,175,175,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000301,ORD-000244,CD-SP,P4,150,150,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000302,ORD-000245,CD-GO,P2,112,112,2025-09-04,2025-09-11,2025-09-16,8,0,0,0,1
OL-0000304,ORD-000247,CD-SP,P3,150,150,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000305,ORD-000248,CD-SP,P2,112,112,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000306,ORD-000249,CD-GO,P5,125,125,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000307,ORD-000250,CD-SP,P4,75,75,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000308,ORD-000251,CD-PR,P2,112,112,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000309,ORD-000252,CD-SP,P2,560,560,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000310,ORD-000253,CD-SP,P5,125,125,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000311,ORD-000254,CD-PR,P5,125,125,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000312,ORD-000255,CD-SP,P4,75,75,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000313,ORD-000256,CD-PE,P1,350,350,2025-09-04,2025-09-10,2025-09-10,4,0,0,1,1
OL-0000315,ORD-000258,CD-PR,P1,525,525,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000316,ORD-000258,CD-PR,P4,75,75,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000317,ORD-000259,CD-PE,P4,150,150,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000318,ORD-000260,CD-PR,P4,75,75,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000319,ORD-000261,CD-PR,P3,75,75,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000320,ORD-000262,CD-GO,P2,112,112,2025-09-04,2025-09-09,2025-09-09,3,0,0,1,1
OL-0000321,ORD-000263,CD-GO,P1,175,175,2025-09-04,2025-09-11,2025-09-09,3,0,0,1,1
OL-0000322,ORD-000264,CD-SP,P2,112,112,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000323,ORD-000265,CD-GO,P4,75,75,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000324,ORD-000266,CD-GO,P1,175,175,2025-09-04,2025-09-09,2025-09-09,3,0,0,1,1
OL-0000325,ORD-000267,CD-GO,P4,75,75,2025-09-04,2025-09-11,2025-09-09,3,0,0,1,1
OL-0000326,ORD-000268,CD-PR,P2,112,112,2025-09-04,2025-09-09,2025-09-08,2,0,0,1,1
OL-0000327,ORD-000269,CD-PR,P2,112,112,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000328,ORD-000270,CD-SP,P4,75,75,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000329,ORD-000271,CD-PE,P2,224,224,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000330,ORD-000272,CD-SP,P1,875,875,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000240,ORD-000197,CD-GO,P2,24,24,2025-09-04,2025-09-11,2025-09-15,7,0,0,0,1
OL-0000251,ORD-000207,CD-PR,P1,102,102,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000252,ORD-000207,CD-PR,P2,48,48,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000272,ORD-000223,CD-PR,P3,6,6,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000331,ORD-000273,CD-PE,P2,18,18,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000332,ORD-000274,CD-PE,P4,48,48,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000333,ORD-000275,CD-PE,P2,48,48,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000334,ORD-000275,CD-PE,P3,24,24,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000335,ORD-000276,CD-GO,P2,24,24,2025-09-04,2025-09-11,2025-09-09,3,0,0,1,1
OL-0000336,ORD-000277,CD-PE,P1,102,102,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000338,ORD-000279,CD-GO,P5,24,24,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000339,ORD-000280,CD-GO,P5,6,6,2025-09-04,2025-09-11,2025-09-09,3,0,0,1,1
OL-0000340,ORD-000281,CD-GO,P4,18,18,2025-09-04,2025-09-11,2025-09-11,5,0,0,1,1
OL-0000341,ORD-000282,CD-PR,P2,72,72,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000342,ORD-000283,CD-PE,P2,48,48,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000343,ORD-000284,CD-SP,P1,78,78,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000344,ORD-000285,CD-PR,P3,30,30,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000345,ORD-000286,CD-SP,P2,72,72,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000346,ORD-000287,CD-SP,P1,36,36,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000347,ORD-000288,CD-SP,P4,66,66,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000350,ORD-000290,CD-PE,P1,12,12,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000351,ORD-000290,CD-PE,P3,18,18,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000352,ORD-000290,CD-PE,P5,24,24,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000353,ORD-000291,CD-GO,P3,6,6,2025-09-04,2025-09-11,2025-09-09,3,0,0,1,1
OL-0000354,ORD-000292,CD-PR,P5,18,18,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000355,ORD-000293,CD-SP,P3,42,42,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000356,ORD-000294,CD-GO,P1,30,30,2025-09-04,2025-09-11,2025-09-09,3,0,0,1,1
OL-0000357,ORD-000295,CD-SP,P4,12,12,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000358,ORD-000296,CD-SP,P4,54,54,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000359,ORD-000297,CD-GO,P1,72,72,2025-09-04,2025-09-09,2025-09-10,4,0,0,0,1
OL-0000360,ORD-000297,CD-GO,P4,24,24,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000361,ORD-000298,CD-SP,P2,78,78,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000362,ORD-000299,CD-GO,P3,12,12,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000365,ORD-000301,CD-SP,P2,72,72,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000366,ORD-000302,CD-PR,P4,60,60,2025-09-04,2025-09-09,2025-09-05,1,0,0,1,1
OL-0000367,ORD-000303,CD-SP,P1,84,84,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000368,ORD-000304,CD-SP,P5,18,18,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000369,ORD-000305,CD-SP,P3,30,30,2025-09-04,2025-09-10,2025-09-08,2,0,0,1,1
OL-0000275,ORD-000225,CD-PR,P4,300,300,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000370,ORD-000306,CD-PR,P2,450,450,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000371,ORD-000306,CD-PR,P3,300,300,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000372,ORD-000307,CD-SP,P1,1400,1400,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000373,ORD-000307,CD-SP,P4,600,600,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000374,ORD-000308,CD-PR,P1,700,700,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000375,ORD-000309,CD-PE,P2,450,450,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000376,ORD-000309,CD-PE,P4,300,300,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000377,ORD-000309,CD-PE,P5,500,500,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000378,ORD-000310,CD-SP,P2,450,450,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000379,ORD-000311,CD-SP,P3,300,300,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000380,ORD-000312,CD-PR,P4,300,300,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000381,ORD-000313,CD-SP,P1,700,700,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000382,ORD-000313,CD-SP,P2,450,450,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000383,ORD-000314,CD-GO,P1,700,700,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000384,ORD-000315,CD-GO,P3,300,300,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000385,ORD-000315,CD-GO,P4,300,300,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000298,ORD-000241,CD-GO,P1,700,700,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000386,ORD-000316,CD-PE,P1,700,700,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000389,ORD-000319,CD-PE,P4,300,300,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000390,ORD-000320,CD-GO,P2,450,450,2025-09-05,2025-09-12,2025-09-10,3,0,0,1,1
OL-0000391,ORD-000321,CD-SP,P1,1400,1400,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000303,ORD-000246,CD-PE,P3,75,75,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000314,ORD-000257,CD-PE,P5,125,125,2025-09-05,2025-09-11,2025-09-15,6,0,0,0,1
OL-0000392,ORD-000322,CD-PE,P2,112,112,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000393,ORD-000323,CD-PE,P4,75,75,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000394,ORD-000324,CD-SP,P2,112,112,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000395,ORD-000325,CD-SP,P3,75,75,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000396,ORD-000326,CD-SP,P1,525,525,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000397,ORD-000327,CD-PR,P2,224,224,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000398,ORD-000328,CD-SP,P1,350,350,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000400,ORD-000330,CD-SP,P2,224,224,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000401,ORD-000331,CD-GO,P1,175,175,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000402,ORD-000332,CD-PR,P1,175,175,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000403,ORD-000333,CD-GO,P3,75,75,2025-09-05,2025-09-12,2025-09-10,3,0,0,1,1
OL-0000404,ORD-000334,CD-PR,P4,150,150,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000405,ORD-000335,CD-PE,P2,112,112,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000406,ORD-000336,CD-SP,P2,112,112,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000407,ORD-000337,CD-GO,P3,75,75,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000408,ORD-000338,CD-PE,P1,350,350,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000409,ORD-000339,CD-SP,P4,150,150,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000337,ORD-000278,CD-GO,P2,36,36,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000348,ORD-000289,CD-PR,P1,144,144,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000349,ORD-000289,CD-PR,P2,48,48,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000363,ORD-000300,CD-SP,P1,120,120,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000364,ORD-000300,CD-SP,P2,84,84,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000411,ORD-000341,CD-SP,P2,36,36,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000412,ORD-000342,CD-PE,P4,18,18,2025-09-05,2025-09-11,2025-09-11,4,0,0,1,1
OL-0000413,ORD-000343,CD-PE,P2,72,72,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000414,ORD-000344,CD-GO,P4,12,12,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000415,ORD-000345,CD-PE,P4,24,24,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000416,ORD-000346,CD-GO,P1,18,18,2025-09-05,2025-09-12,2025-09-10,3,0,0,1,1
OL-0000417,ORD-000347,CD-PE,P4,6,6,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000418,ORD-000348,CD-SP,P4,60,60,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000419,ORD-000349,CD-PR,P3,24,24,2025-09-05,2025-09-10,2025-09-09,2,0,0,1,1
OL-0000420,ORD-000350,CD-PR,P2,90,90,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000421,ORD-000350,CD-PR,P5,18,18,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000422,ORD-000351,CD-PR,P4,24,24,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000423,ORD-000352,CD-PE,P1,90,90,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000424,ORD-000353,CD-PE,P2,12,12,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000425,ORD-000354,CD-PR,P4,12,12,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000426,ORD-000355,CD-PR,P1,66,66,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000427,ORD-000356,CD-SP,P2,102,102,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000428,ORD-000357,CD-GO,P4,6,6,2025-09-05,2025-09-12,2025-09-10,3,0,0,1,1
OL-0000429,ORD-000358,CD-GO,P1,48,48,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000430,ORD-000358,CD-GO,P3,12,12,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000431,ORD-000359,CD-SP,P4,30,30,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000432,ORD-000360,CD-SP,P5,18,18,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000433,ORD-000361,CD-SP,P1,126,126,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000434,ORD-000362,CD-PE,P5,24,24,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000435,ORD-000363,CD-PE,P3,24,24,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000436,ORD-000364,CD-GO,P2,24,24,2025-09-05,2025-09-12,2025-09-10,3,0,0,1,1
OL-0000437,ORD-000364,CD-GO,P3,6,6,2025-09-05,2025-09-12,2025-09-10,3,0,0,1,1
OL-0000438,ORD-000365,CD-SP,P3,18,18,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000439,ORD-000366,CD-SP,P1,150,150,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000440,ORD-000367,CD-SP,P2,42,42,2025-09-05,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000441,ORD-000368,CD-SP,P3,36,36,2025-09-05,2025-09-11,2025-09-10,3,0,0,1,1
OL-0000442,ORD-000369,CD-GO,P5,6,6,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000443,ORD-000370,CD-GO,P2,42,42,2025-09-05,2025-09-10,2025-09-08,1,0,0,1,1
OL-0000387,ORD-000317,CD-SP,P2,450,450,2025-09-06,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000388,ORD-000318,CD-SP,P4,300,300,2025-09-06,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000399,ORD-000329,CD-GO,P2,112,112,2025-09-06,2025-09-11,2025-09-08,1,0,0,1,1
OL-0000410,ORD-000340,CD-SP,P4,75,75,2025-09-06,2025-09-11,2025-09-09,2,0,0,1,1
OL-0000444,ORD-000371,CD-PR,P1,700,700,2025-09-08,2025-09-11,2025-09-09,1,0,0,1,1
OL-0000445,ORD-000371,CD-PR,P2,900,900,2025-09-08,2025-09-11,2025-09-09,1,0,0,1,1
OL-0000446,ORD-000372,CD-SP,P1,700,700,2025-09-08,2025-09-12,2025-09-11,3,0,0,1,1
OL-0000447,ORD-000372,CD-SP,P2,450,450,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000451,ORD-000374,CD-SP,P3,300,300,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000453,ORD-000376,CD-SP,P1,1400,1400,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000454,ORD-000376,CD-SP,P4,300,300,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000455,ORD-000377,CD-GO,P1,700,700,2025-09-08,2025-09-11,2025-09-09,1,0,0,1,1
OL-0000456,ORD-000378,CD-GO,P2,450,450,2025-09-08,2025-09-11,2025-09-09,1,0,0,1,1
OL-0000457,ORD-000379,CD-SP,P2,1350,1350,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000458,ORD-000379,CD-SP,P5,500,500,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000459,ORD-000380,CD-GO,P4,300,300,2025-09-08,2025-09-15,2025-09-17,7,0,0,0,1
OL-0000460,ORD-000381,CD-PE,P2,900,900,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000463,ORD-000383,CD-SP,P4,300,300,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000464,ORD-000384,CD-PE,P3,300,300,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000465,ORD-000384,CD-PE,P4,600,600,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000466,ORD-000385,CD-PE,P1,700,700,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000467,ORD-000386,CD-SP,P1,700,700,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000468,ORD-000386,CD-SP,P2,1350,1350,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000469,ORD-000387,CD-SP,P3,300,300,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000470,ORD-000387,CD-SP,P4,300,300,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000471,ORD-000388,CD-SP,P1,700,700,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000472,ORD-000389,CD-SP,P1,700,700,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000473,ORD-000389,CD-SP,P4,300,300,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000474,ORD-000390,CD-GO,P1,700,700,2025-09-08,2025-09-11,2025-09-09,1,0,0,1,1
OL-0000475,ORD-000390,CD-GO,P2,450,450,2025-09-08,2025-09-11,2025-09-09,1,0,0,1,1
OL-0000476,ORD-000390,CD-GO,P4,300,300,2025-09-08,2025-09-11,2025-09-09,1,0,0,1,1
OL-0000477,ORD-000391,CD-PR,P2,450,450,2025-09-08,2025-09-11,2025-09-09,1,0,0,1,1
OL-0000478,ORD-000392,CD-SP,P2,224,224,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000479,ORD-000393,CD-PE,P4,225,225,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
OL-0000480,ORD-000394,CD-GO,P2,112,112,2025-09-08,2025-09-15,2025-09-11,3,0,0,1,1
OL-0000481,ORD-000395,CD-GO,P1,175,175,2025-09-08,2025-09-15,2025-09-11,3,0,0,1,1
OL-0000482,ORD-000396,CD-PR,P4,75,75,2025-09-08,2025-09-11,2025-09-09,1,0,0,1,1
OL-0000483,ORD-000397,CD-SP,P1,350,350,2025-09-08,2025-09-12,2025-09-10,2,0,0,1,1
