date,dc_id,sku,on_hand,reserved_ka,in_transit,oldest_batch_date
2025-09-23,CD-PR,P4,14017,1624,6000,2025-09-19
2025-09-23,CD-PR,P5,3064,313,1000,2025-09-23
2025-09-23,CD-GO,P1,22722,2615,7700,2025-09-20
2025-09-23,CD-GO,P2,14135,1597,4500,2025-09-20
2025-09-23,CD-GO,P3,3770,406,1200,2025-09-20
2025-09-23,CD-GO,P4,10301,1220,4200,2025-09-20
2025-09-23,CD-GO,P5,1995,235,1500,2025-08-19
2025-09-23,CD-PE,P1,40577,3495,11200,2025-09-18
2025-09-23,CD-PE,P2,25744,2135,6300,2025-09-18
2025-09-23,CD-PE,P3,6898,543,2100,2025-09-22
2025-09-23,CD-PE,P4,18634,1632,6600,2025-09-22
2025-09-23,CD-PE,P5,4102,314,1000,2025-09-18
2025-09-24,CD-SP,P1,31915,7821,25900,2025-09-18
2025-09-24,CD-SP,P2,15801,4777,20250,2025-09-18
2025-09-24,CD-SP,P3,5678,1215,4800,2025-09-18
2025-09-24,CD-SP,P4,17595,3733,12600,2025-09-18
2025-09-24,CD-SP,P5,4575,704,1500,2025-09-21
2025-09-24,CD-PR,P1,25358,3481,11200,2025-09-19
2025-09-24,CD-PR,P2,15724,2126,7650,2025-09-19
2025-09-24,CD-PR,P3,3596,541,1500,2025-09-19
2025-09-24,CD-PR,P4,13525,1662,6000,2025-09-19
2025-09-24,CD-PR,P5,2927,313,1000,2025-09-23
2025-09-24,CD-GO,P1,21763,2615,7700,2025-09-20
2025-09-24,CD-GO,P2,12821,1598,4500,2025-09-20
2025-09-24,CD-GO,P3,3746,406,1200,2025-09-20
2025-09-24,CD-GO,P4,9614,1249,4200,2025-09-20
2025-09-24,CD-GO,P5,1953,235,1500,2025-08-19
2025-09-24,CD-PE,P1,37252,3497,11200,2025-09-18
2025-09-24,CD-PE,P2,23452,2136,6300,2025-09-18
2025-09-24,CD-PE,P3,5806,543,2100,2025-09-22
2025-09-24,CD-PE,P4,16681,1670,6600,2025-09-22
2025-09-24,CD-PE,P5,4102,315,1000,2025-09-18
2025-09-25,CD-SP,P1,52578,7821,0,2025-09-25
2025-09-25,CD-SP,P2,32859,4777,0,2025-09-25
2025-09-25,CD-SP,P3,9749,1215,0,2025-09-25
2025-09-25,CD-SP,P4,28269,3810,0,2025-09-25
2025-09-25,CD-SP,P5,3932,704,1500,2025-09-21
2025-09-25,CD-PR,P1,23561,3482,11200,2025-09-19
2025-09-25,CD-PR,P2,14030,2127,7650,2025-09-19
2025-09-25,CD-PR,P3,3485,541,1500,2025-09-19
2025-09-25,CD-PR,P4,12490,1696,6000,2025-09-19
2025-09-25,CD-PR,P5,2403,313,1000,2025-09-23
2025-09-25,CD-GO,P1,19917,2616,7700,2025-09-20
2025-09-25,CD-GO,P2,12755,1598,4500,2025-09-20
2025-09-25,CD-GO,P3,3341,406,1200,2025-09-20
2025-09-25,CD-GO,P4,9455,1275,4200,2025-09-20
2025-09-25,CD-GO,P5,1947,235,1500,2025-08-19
2025-09-25,CD-PE,P1,47005,3498,0,2025-09-25
2025-09-25,CD-PE,P2,28396,2137,0,2025-09-25
2025-09-25,CD-PE,P3,5689,543,2100,2025-09-22
2025-09-25,CD-PE,P4,16033,1705,6600,2025-09-22
2025-09-25,CD-PE,P5,4447,315,0,2025-09-25
2025-09-26,CD-SP,P1,48947,7821,0,2025-09-25
2025-09-26,CD-SP,P2,31017,4777,0,2025-09-25
2025-09-26,CD-SP,P3,8939,1215,0,2025-09-25
2025-09-26,CD-SP,P4,27465,3882,0,2025-09-25
2025-09-26,CD-SP,P5,3914,704,1500,2025-09-21
2025-09-26,CD-PR,P1,33615,3482,0,2025-09-26
2025-09-26,CD-PR,P2,20952,2127,0,2025-09-26
2025-09-26,CD-PR,P3,4286,541,0,2025-09-26
2025-09-26,CD-PR,P4,18316,1728,0,2025-09-26
2025-09-26,CD-PR,P5,2403,313,1000,2025-09-23
2025-09-26,CD-GO,P1,19851,2617,7700,2025-09-20
2025-09-26,CD-GO,P2,11477,1598,4500,2025-09-20
2025-09-26,CD-GO,P3,3248,406,1200,2025-09-20
2025-09-26,CD-GO,P4,9062,1299,4200,2025-09-20
2025-09-26,CD-GO,P5,1929,235,1500,2025-08-19
2025-09-26,CD-PE,P1,44417,3500,0,2025-09-25
2025-09-26,CD-PE,P2,27318,2138,0,2025-09-25
2025-09-26,CD-PE,P3,5371,543,2100,2025-09-22
2025-09-26,CD-PE,P4,15628,1738,6600,2025-09-22
2025-09-26,CD-PE,P5,4429,315,0,2025-09-25
2025-09-27,CD-SP,P1,48947,7821,0,2025-09-25
2025-09-27,CD-SP,P2,31017,4777,0,2025-09-25
2025-09-27,CD-SP,P3,8939,1215,0,2025-09-25
2025-09-27,CD-SP,P4,27465,3934,0,2025-09-25
2025-09-27,CD-SP,P5,3914,704,1500,2025-09-21
2025-09-27,CD-PR,P1,33615,3482,0,2025-09-26
2025-09-27,CD-PR,P2,20952,2127,0,2025-09-26
2025-09-27,CD-PR,P3,4286,541,0,2025-09-26
2025-09-27,CD-PR,P4,18316,1752,0,2025-09-26
2025-09-27,CD-PR,P5,2391,313,1000,2025-09-23
2025-09-27,CD-GO,P1,27551,2617,0,2025-09-27
2025-09-27,CD-GO,P2,15959,1598,0,2025-09-27
2025-09-27,CD-GO,P3,4448,406,0,2025-09-27
2025-09-27,CD-GO,P4,8687,1317,4200,2025-09-20
2025-09-27,CD-GO,P5,1429,235,1500,2025-08-19
2025-09-27,CD-PE,P1,44417,3501,0,2025-09-25
2025-09-27,CD-PE,P2,27318,2138,0,2025-09-25
2025-09-27,CD-PE,P3,5371,544,2100,2025-09-22
2025-09-27,CD-PE,P4,15628,1761,6600,2025-09-22
2025-09-27,CD-PE,P5,4429,315,0,2025-09-25
2025-09-28,CD-SP,P1,48947,7821,0,2025-09-25
2025-09-28,CD-SP,P2,31017,4777,0,2025-09-25
2025-09-28,CD-SP,P3,8939,1215,0,2025-09-25
2025-09-28,CD-SP,P4,27465,3934,0,2025-09-25
2025-09-28,CD-SP,P5,5414,704,0,2025-09-28
2025-09-28,CD-PR,P1,33615,3482,0,2025-09-26
2025-09-28,CD-PR,P2,20952,2127,0,2025-09-26
2025-09-28,CD-PR,P3,4286,541,0,2025-09-26
2025-09-28,CD-PR,P4,18316,1752,0,2025-09-26
2025-09-28,CD-PR,P5,2391,313,1000,2025-09-23
2025-09-28,CD-GO,P1,27551,2617,0,2025-09-27
2025-09-28,CD-GO,P2,15959,1598,0,2025-09-27
2025-09-28,CD-GO,P3,4448,406,0,2025-09-27
2025-09-28,CD-GO,P4,8687,1317,4200,2025-09-20
2025-09-28,CD-GO,P5,2929,235,0,2025-09-28
2025-09-28,CD-PE,P1,44417,3501,0,2025-09-25
2025-09-28,CD-PE,P2,27318,2138,0,2025-09-25
2025-09-28,CD-PE,P3,5371,544,2100,2025-09-22
2025-09-28,CD-PE,P4,15628,1761,6600,2025-09-22
2025-09-28,CD-PE,P5,4429,315,0,2025-09-25
2025-09-29,CD-SP,P1,44767,7821,25900,2025-09-25
2025-09-29,CD-SP,P2,27399,4777,15750,2025-09-25
2025-09-29,CD-SP,P3,8111,1215,0,2025-09-25
2025-09-29,CD-SP,P4,24255,3934,0,2025-09-25
2025-09-29,CD-SP,P5,4747,704,2500,2025-09-28
2025-09-29,CD-PR,P1,30840,3482,10500,2025-09-26
2025-09-29,CD-PR,P2,19696,2127,6750,2025-09-26
2025-09-29,CD-PR,P3,4175,541,0,2025-09-26
2025-09-29,CD-PR,P4,17560,1752,0,2025-09-26
2025-09-29,CD-PR,P5,2248,313,2000,2025-09-23
2025-09-29,CD-GO,P1,24800,2617,5600,2025-09-27
2025-09-29,CD-GO,P2,15307,1598,4950,2025-09-27
2025-09-29,CD-GO,P3,4043,406,0,2025-09-27
2025-09-29,CD-GO,P4,8201,1317,4200,2025-09-20
2025-09-29,CD-GO,P5,2667,235,500,2025-09-28
2025-09-29,CD-PE,P1,41618,3501,11200,2025-09-25
2025-09-29,CD-PE,P2,25424,2138,7650,2025-09-25
2025-09-29,CD-PE,P3,7060,544,0,2025-09-29
2025-09-29,CD-PE,P4,21037,1761,0,2025-09-29
2025-09-29,CD-PE,P5,4280,315,1500,2025-09-25
2025-09-30,CD-SP,P1,38493,7821,25900,2025-09-25
2025-09-30,CD-SP,P2,24267,4777,15750,2025-09-25
2025-09-30,CD-SP,P3,7583,1215,0,2025-09-25
2025-09-30,CD-SP,P4,22344,4022,0,2025-09-25
2025-09-30,CD-SP,P5,4122,704,2500,2025-09-28
2025-09-30,CD-PR,P1,28578,3483,10500,2025-09-26
2025-09-30,CD-PR,P2,18796,2127,6750,2025-09-26
2025-09-30,CD-PR,P3,4052,541,0,2025-09-26
2025-09-30,CD-PR,P4,16591,1791,0,2025-09-26
2025-09-30,CD-PR,P5,2230,313,2000,2025-09-23
2025-09-30,CD-GO,P1,23648,2618,5600,2025-09-27
2025-09-30,CD-GO,P2,14087,1599,4950,2025-09-27
2025-09-30,CD-GO,P3,3920,407,0,2025-09-27
2025-09-30,CD-GO,P4,11873,1346,0,2025-09-30
2025-09-30,CD-GO,P5,2631,235,500,2025-09-28
2025-09-30,CD-PE,P1,39724,3502,11200,2025-09-25
2025-09-30,CD-PE,P2,24144,2139,7650,2025-09-25
2025-09-30,CD-PE,P3,6643,544,0,2025-09-29
2025-09-30,CD-PE,P4,20308,1802,0,2025-09-29
2025-09-30,CD-PE,P5,4244,315,1500,2025-09-25
2025-10-01,CD-SP,P1,33118,7821,25900,2025-09-25
2025-10-01,CD-SP,P2,20653,4777,15750,2025-09-25
2025-10-01,CD-SP,P3,6680,1215,0,2025-09-25
2025-10-01,CD-SP,P4,19413,4106,0,2025-09-25
2025-10-01,CD-SP,P5,3913,704,2500,2025-09-28
2025-10-01,CD-PR,P1,27209,3483,10500,2025-09-26
2025-10-01,CD-PR,P2,16184,2127,6750,2025-09-26
2025-10-01,CD-PR,P3,3347,541,0,2025-09-26
2025-10-01,CD-PR,P4,14788,1829,0,2025-09-26
2025-10-01,CD-PR,P5,2081,313,2000,2025-09-23
2025-10-01,CD-GO,P1,22689,2618,5600,2025-09-27
2025-10-01,CD-GO,P2,13199,1599,4950,2025-09-27
2025-10-01,CD-GO,P3,3914,407,0,2025-09-27
2025-10-01,CD-GO,P4,11069,1375,0,2025-09-30
2025-10-01,CD-GO,P5,2613,236,500,2025-09-28
2025-10-01,CD-PE,P1,37160,3504,11200,2025-09-25
2025-10-01,CD-PE,P2,22918,2140,7650,2025-09-25
2025-10-01,CD-PE,P3,6532,544,0,2025-09-29
2025-10-01,CD-PE,P4,19705,1839,0,2025-09-29
2025-10-01,CD-PE,P5,4244,315,1500,2025-09-25
2025-10-02,CD-SP,P1,56050,7821,0,2025-10-02
2025-10-02,CD-SP,P2,19965,4777,13050,2025-10-02
2025-10-02,CD-SP,P3,6005,1215,0,2025-09-25
2025-10-02,CD-SP,P4,17655,4106,0,2025-09-25
2025-10-02,CD-SP,P5,3859,704,2500,2025-09-28
2025-10-02,CD-PR,P1,23559,3483,10500,2025-09-26
2025-10-02,CD-PR,P2,14828,2127,6750,2025-09-26
2025-10-02,CD-PR,P3,2918,541,0,2025-09-26
2025-10-02,CD-PR,P4,14167,1829,0,2025-09-26
2025-10-02,CD-PR,P5,2557,313,1000,2025-10-02
2025-10-02,CD-GO,P1,21573,2618,5600,2025-09-27
2025-10-02,CD-GO,P2,12091,1599,4950,2025-09-27
2025-10-02,CD-GO,P3,2846,407,0,2025-09-27
2025-10-02,CD-GO,P4,10565,1375,0,2025-09-30
2025-10-02,CD-GO,P5,2601,236,500,2025-09-28
2025-10-02,CD-PE,P1,46478,3504,0,2025-10-02
2025-10-02,CD-PE,P2,29330,2140,0,2025-10-02
2025-10-02,CD-PE,P3,5740,544,0,2025-09-29
2025-10-02,CD-PE,P4,18397,1839,0,2025-09-29
2025-10-02,CD-PE,P5,5101,315,0,2025-10-02
2025-10-03,CD-SP,P1,52461,7821,0,2025-10-02
2025-10-03,CD-SP,P2,17709,4777,13050,2025-10-02
2025-10-03,CD-SP,P3,5534,1215,0,2025-09-25
2025-10-03,CD-SP,P4,15705,4106,0,2025-09-25
2025-10-03,CD-SP,P5,2710,704,2500,2025-09-28
2025-10-03,CD-PR,P1,22437,3483,10500,2025-09-26
2025-10-03,CD-PR,P2,13732,2127,6750,2025-09-26
2025-10-03,CD-PR,P3,2894,541,0,2025-09-26
2025-10-03,CD-PR,P4,12682,1829,0,2025-09-26
2025-10-03,CD-PR,P5,2551,313,1000,2025-10-02
2025-10-03,CD-GO,P1,19890,2618,5600,2025-09-27
2025-10-03,CD-GO,P2,11813,1599,4950,2025-09-27
2025-10-03,CD-GO,P3,2723,407,0,2025-09-27
2025-10-03,CD-GO,P4,9860,1375,0,2025-09-30
2025-10-03,CD-GO,P5,2595,236,500,2025-09-28
2025-10-03,CD-PE,P1,45350,3504,0,2025-10-02
2025-10-03,CD-PE,P2,28590,2140,0,2025-10-02
2025-10-03,CD-PE,P3,5710,544,0,2025-09-29
2025-10-03,CD-PE,P4,16669,1839,0,2025-09-29
2025-10-03,CD-PE,P5,4577,315,0,2025-10-02
2025-10-04,CD-SP,P1,52461,7821,0,2025-10-02
2025-10-04,CD-SP,P2,17709,4777,13050,2025-10-02
2025-10-04,CD-SP,P3,5534,1215,0,2025-09-25
2025-10-04,CD-SP,P4,15405,4106,0,2025-09-25
2025-10-04,CD-SP,P5,2710,704,2500,2025-09-28
2025-10-04,CD-PR,P1,22437,3483,10500,2025-09-26
2025-10-04,CD-PR,P2,13620,2127,6750,2025-09-26
2025-10-04,CD-PR,P3,2819,541,0,2025-09-26
2025-10-04,CD-PR,P4,12682,1829,0,2025-09-26
2025-10-04,CD-PR,P5,2551,313,1000,2025-10-02
2025-10-04,CD-GO,P1,19890,2618,5600,2025-09-27
2025-10-04,CD-GO,P2,11813,1599,4950,2025-09-27
2025-10-04,CD-GO,P3,2711,407,0,2025-09-27
2025-10-04,CD-GO,P4,9860,1375,0,2025-09-30
2025-10-04,CD-GO,P5,2595,236,500,2025-09-28
2025-10-04,CD-PE,P1,45350,3504,0,2025-10-02
2025-10-04,CD-PE,P2,28590,2140,0,2025-10-02
2025-10-04,CD-PE,P3,5710,544,0,2025-09-29
2025-10-04,CD-PE,P4,16669,1839,0,2025-09-29
2025-10-04,CD-PE,P5,4577,315,0,2025-10-02
2025-10-05,CD-SP,P1,52461,7821,0,2025-10-02
2025-10-05,CD-SP,P2,30759,4777,0,2025-10-05
2025-10-05,CD-SP,P3,5534,1215,0,2025-09-25
2025-10-05,CD-SP,P4,15405,4106,0,2025-09-25
2025-10-05,CD-SP,P5,5210,704,0,2025-10-05
2025-10-05,CD-PR,P1,22437,3483,10500,2025-09-26
2025-10-05,CD-PR,P2,13620,2127,6750,2025-09-26
2025-10-05,CD-PR,P3,2819,541,0,2025-09-26
2025-10-05,CD-PR,P4,12682,1829,0,2025-09-26
2025-10-05,CD-PR,P5,2551,313,1000,2025-10-02
2025-10-05,CD-GO,P1,25490,2618,0,2025-10-05
2025-10-05,CD-GO,P2,16763,1599,0,2025-10-05
2025-10-05,CD-GO,P3,2711,407,0,2025-09-27
2025-10-05,CD-GO,P4,9860,1375,0,2025-09-30
2025-10-05,CD-GO,P5,3095,236,0,2025-10-05
2025-10-05,CD-PE,P1,45350,3504,0,2025-10-02
2025-10-05,CD-PE,P2,28590,2140,0,2025-10-02
2025-10-05,CD-PE,P3,5710,544,0,2025-09-29
2025-10-05,CD-PE,P4,16669,1839,0,2025-09-29
2025-10-05,CD-PE,P5,4577,315,0,2025-10-02
2025-10-06,CD-SP,P1,49584,7821,22400,2025-10-02
2025-10-06,CD-SP,P2,26721,4777,15750,2025-10-05
2025-10-06,CD-SP,P3,4607,1215,6900,2025-09-25
2025-10-06,CD-SP,P4,11562,4106,25800,2025-09-25
2025-10-06,CD-SP,P5,5085,704,2500,2025-10-05
2025-10-06,CD-PR,P1,19813,3483,21700,2025-09-26
2025-10-06,CD-PR,P2,12258,2127,12600,2025-09-26
2025-10-06,CD-PR,P3,2102,541,4500,2025-09-26
2025-10-06,CD-PR,P4,10420,1829,11700,2025-09-26
2025-10-06,CD-PR,P5,2533,313,2000,2025-10-02
2025-10-06,CD-GO,P1,24326,2618,7700,2025-10-05
2025-10-06,CD-GO,P2,15057,1599,4050,2025-10-05
2025-10-06,CD-GO,P3,2675,407,2700,2025-09-27
2025-10-06,CD-GO,P4,9032,1375,8400,2025-09-30
2025-10-06,CD-GO,P5,2452,236,500,2025-10-05
2025-10-06,CD-PE,P1,42738,3504,10500,2025-10-02
2025-10-06,CD-PE,P2,26902,2140,6300,2025-10-02
2025-10-06,CD-PE,P3,4900,544,3600,2025-09-29
2025-10-06,CD-PE,P4,15766,1839,14100,2025-09-29
2025-10-06,CD-PE,P5,4422,315,1000,2025-10-02
2025-10-07,CD-SP,P1,43105,7890,22400,2025-10-02
2025-10-07,CD-SP,P2,24671,4805,15750,2025-10-05
2025-10-07,CD-SP,P3,4085,1229,6900,2025-09-25
2025-10-07,CD-SP,P4,9255,4194,25800,2025-09-25
2025-10-07,CD-SP,P5,5043,704,2500,2025-10-05
2025-10-07,CD-PR,P1,17231,3514,21700,2025-09-26
2025-10-07,CD-PR,P2,11104,2140,12600,2025-09-26
2025-10-07,CD-PR,P3,1997,547,4500,2025-09-26
2025-10-07,CD-PR,P4,9037,1868,11700,2025-09-26
2025-10-07,CD-PR,P5,2896,313,1000,2025-10-07
2025-10-07,CD-GO,P1,22269,2642,7700,2025-10-05
2025-10-07,CD-GO,P2,13701,1609,4050,2025-10-05
2025-10-07,CD-GO,P3,2570,412,2700,2025-09-27
2025-10-07,CD-GO,P4,8447,1405,8400,2025-09-30
2025-10-07,CD-GO,P5,2428,236,500,2025-10-05
2025-10-07,CD-PE,P1,39945,3537,10500,2025-10-02
2025-10-07,CD-PE,P2,25534,2154,6300,2025-10-02
2025-10-07,CD-PE,P3,4477,551,3600,2025-09-29
2025-10-07,CD-PE,P4,14563,1880,14100,2025-09-29
2025-10-07,CD-PE,P5,4404,315,1000,2025-10-02
2025-10-08,CD-SP,P1,36897,7956,22400,2025-10-02
2025-10-08,CD-SP,P2,20431,4832,15750,2025-10-05
2025-10-08,CD-SP,P3,3257,1243,6900,2025-09-25
2025-10-08,CD-SP,P4,6792,4278,25800,2025-09-25
2025-10-08,CD-SP,P5,5043,704,2500,2025-10-05
2025-10-08,CD-PR,P1,15343,3544,21700,2025-09-26
2025-10-08,CD-PR,P2,9350,2152,12600,2025-09-26
2025-10-08,CD-PR,P3,1574,553,4500,2025-09-26
2025-10-08,CD-PR,P4,8320,1906,11700,2025-09-26
2025-10-08,CD-PR,P5,2878,313,1000,2025-10-07
2025-10-08,CD-GO,P1,21280,2665,7700,2025-10-05
2025-10-08,CD-GO,P2,12795,1618,4050,2025-10-05
2025-10-08,CD-GO,P3,2177,416,2700,2025-09-27
2025-10-08,CD-GO,P4,7655,1433,8400,2025-09-30
2025-10-08,CD-GO,P5,2404,236,500,2025-10-05
2025-10-08,CD-PE,P1,37188,3568,10500,2025-10-02
2025-10-08,CD-PE,P2,23846,2167,6300,2025-10-02
2025-10-08,CD-PE,P3,4372,557,3600,2025-09-29
2025-10-08,CD-PE,P4,13759,1919,14100,2025-09-29
2025-10-08,CD-PE,P5,4392,315,1000,2025-10-02
2025-10-09,CD-SP,P1,30539,8017,22400,2025-10-02
2025-10-09,CD-SP,P2,34777,4857,0,2025-10-09
2025-10-09,CD-SP,P3,9542,1255,0,2025-10-09
2025-10-09,CD-SP,P4,28992,4355,0,2025-10-09
2025-10-09,CD-SP,P5,3697,704,2500,2025-10-05
2025-10-09,CD-PR,P1,12592,3572,21700,2025-09-26
2025-10-09,CD-PR,P2,8124,2164,12600,2025-09-26
2025-10-09,CD-PR,P3,1169,559,4500,2025-09-26
2025-10-09,CD-PR,P4,7483,1940,11700,2025-09-26
2025-10-09,CD-PR,P5,2866,313,1000,2025-10-07
2025-10-09,CD-GO,P1,18734,2686,7700,2025-10-05
2025-10-09,CD-GO,P2,11101,1627,4050,2025-10-05
2025-10-09,CD-GO,P3,1766,421,2700,2025-09-27
2025-10-09,CD-GO,P4,7139,1459,8400,2025-09-30
2025-10-09,CD-GO,P5,2148,236,500,2025-10-05
2025-10-09,CD-PE,P1,45794,3597,0,2025-10-09
2025-10-09,CD-PE,P2,28932,2179,0,2025-10-09
2025-10-09,CD-PE,P3,4279,563,3600,2025-09-29
2025-10-09,CD-PE,P4,12451,1955,14100,2025-09-29
2025-10-09,CD-PE,P5,5237,316,0,2025-10-09
2025-10-10,CD-SP,P1,28416,8073,22400,2025-10-02
2025-10-10,CD-SP,P2,31733,4880,0,2025-10-09
2025-10-10,CD-SP,P3,8414,1267,0,2025-10-09
2025-10-10,CD-SP,P4,26787,4427,0,2025-10-09
2025-10-10,CD-SP,P5,3673,704,2500,2025-10-05
2025-10-10,CD-PR,P1,21922,3597,10500,2025-10-10
2025-10-10,CD-PR,P2,19368,2174,0,2025-10-10
2025-10-10,CD-PR,P3,5270,564,0,2025-10-10
2025-10-10,CD-PR,P4,18325,1973,0,2025-10-10
2025-10-10,CD-PR,P5,2735,313,1000,2025-10-07
2025-10-10,CD-GO,P1,18505,2706,7700,2025-10-05
2025-10-10,CD-GO,P2,10011,1635,4050,2025-10-05
2025-10-10,CD-GO,P3,1742,425,2700,2025-09-27
2025-10-10,CD-GO,P4,6434,1484,8400,2025-09-30
2025-10-10,CD-GO,P5,1624,236,500,2025-10-05
2025-10-10,CD-PE,P1,43972,3624,0,2025-10-09
2025-10-10,CD-PE,P2,27808,2190,0,2025-10-09
2025-10-10,CD-PE,P3,3604,569,3600,2025-09-29
2025-10-10,CD-PE,P4,11647,1988,14100,2025-09-29
2025-10-10,CD-PE,P5,5225,316,0,2025-10-09
2025-10-11,CD-SP,P1,27716,8114,22400,2025-10-02
2025-10-11,CD-SP,P2,31733,4896,0,2025-10-09
2025-10-11,CD-SP,P3,8414,1275,0,2025-10-09
2025-10-11,CD-SP,P4,26187,4479,0,2025-10-09
2025-10-11,CD-SP,P5,3548,704,2500,2025-10-05
2025-10-11,CD-PR,P1,32422,3616,0,2025-10-11
2025-10-11,CD-PR,P2,19368,2182,0,2025-10-10
2025-10-11,CD-PR,P3,5270,568,0,2025-10-10
2025-10-11,CD-PR,P4,18325,1996,0,2025-10-10
2025-10-11,CD-PR,P5,2735,313,1000,2025-10-07
2025-10-11,CD-GO,P1,26181,2720,0,2025-10-11
2025-10-11,CD-GO,P2,14061,1641,0,2025-10-11
2025-10-11,CD-GO,P3,4442,427,0,2025-10-11
2025-10-11,CD-GO,P4,14834,1502,0,2025-10-11
2025-10-11,CD-GO,P5,1624,236,500,2025-10-05
2025-10-11,CD-PE,P1,43954,3643,0,2025-10-09
2025-10-11,CD-PE,P2,27712,2198,0,2025-10-09
2025-10-11,CD-PE,P3,3562,573,3600,2025-09-29
2025-10-11,CD-PE,P4,11647,2012,14100,2025-09-29
2025-10-11,CD-PE,P5,5225,316,0,2025-10-09
2025-10-12,CD-SP,P1,27716,8114,22400,2025-10-02
2025-10-12,CD-SP,P2,31733,4896,0,2025-10-09
2025-10-12,CD-SP,P3,8414,1275,0,2025-10-09
2025-10-12,CD-SP,P4,26187,4479,0,2025-10-09
2025-10-12,CD-SP,P5,6048,704,0,2025-10-12
2025-10-12,CD-PR,P1,32422,3616,0,2025-10-11
2025-10-12,CD-PR,P2,19368,2182,0,2025-10-10
2025-10-12,CD-PR,P3,5270,568,0,2025-10-10
2025-10-12,CD-PR,P4,18325,1996,0,2025-10-10
2025-10-12,CD-PR,P5,2735,313,1000,2025-10-07
2025-10-12,CD-GO,P1,26181,2720,0,2025-10-11
2025-10-12,CD-GO,P2,14061,1641,0,2025-10-11
2025-10-12,CD-GO,P3,4442,427,0,2025-10-11
2025-10-12,CD-GO,P4,14834,1502,0,2025-10-11
2025-10-12,CD-GO,P5,2124,236,0,2025-10-12
2025-10-12,CD-PE,P1,43954,3643,0,2025-10-09
2025-10-12,CD-PE,P2,27712,2198,0,2025-10-09
2025-10-12,CD-PE,P3,3562,573,3600,2025-09-29
2025-10-12,CD-PE,P4,11647,2012,14100,2025-09-29
2025-10-12,CD-PE,P5,5225,316,0,2025-10-09
2025-10-13,CD-SP,P1,21339,8114,49700,2025-10-02
2025-10-13,CD-SP,P2,28139,4896,16200,2025-10-09
2025-10-13,CD-SP,P3,7181,1275,4800,2025-10-09
2025-10-13,CD-SP,P4,22140,4479,18600,2025-10-09
2025-10-13,CD-SP,P5,6012,704,1500,2025-10-12
2025-10-13,CD-PR,P1,29719,3616,13300,2025-10-11
2025-10-13,CD-PR,P2,18586,2182,9000,2025-10-10
2025-10-13,CD-PR,P3,5153,568,2400,2025-10-10
2025-10-13,CD-PR,P4,16711,1996,8400,2025-10-10
2025-10-13,CD-PR,P5,2711,313,2000,2025-10-07
2025-10-13,CD-GO,P1,24130,2720,8400,2025-10-11
2025-10-13,CD-GO,P2,12089,1641,7200,2025-10-11
2025-10-13,CD-GO,P3,4031,427,1500,2025-10-11
2025-10-13,CD-GO,P4,14705,1502,5100,2025-10-11
2025-10-13,CD-GO,P5,1618,236,1500,2025-10-12
2025-10-13,CD-PE,P1,41143,3643,14000,2025-10-09
2025-10-13,CD-PE,P2,26148,2198,8100,2025-10-09
2025-10-13,CD-PE,P3,7045,573,2700,2025-10-13
2025-10-13,CD-PE,P4,23923,2012,7800,2025-10-13
2025-10-13,CD-PE,P5,4707,316,500,2025-10-09
2025-10-14,CD-SP,P1,38214,8183,27300,2025-10-14
2025-10-14,CD-SP,P2,26523,4925,16200,2025-10-09
2025-10-14,CD-SP,P3,6254,1290,4800,2025-10-09
2025-10-14,CD-SP,P4,18507,4567,18600,2025-10-09
2025-10-14,CD-SP,P5,5202,704,1500,2025-10-12
2025-10-14,CD-PR,P1,26830,3647,13300,2025-10-11
2025-10-14,CD-PR,P2,16560,2195,9000,2025-10-10
2025-10-14,CD-PR,P3,4436,575,2400,2025-10-10
2025-10-14,CD-PR,P4,15190,2036,8400,2025-10-10
2025-10-14,CD-PR,P5,2669,314,1000,2025-10-14
2025-10-14,CD-GO,P1,21560,2744,8400,2025-10-11
2025-10-14,CD-GO,P2,10597,1651,7200,2025-10-11
2025-10-14,CD-GO,P3,3851,432,1500,2025-10-11
2025-10-14,CD-GO,P4,13508,1532,5100,2025-10-11
2025-10-14,CD-GO,P5,1600,236,1500,2025-10-12
2025-10-14,CD-PE,P1,39466,3676,14000,2025-10-09
2025-10-14,CD-PE,P2,23982,2212,8100,2025-10-09
2025-10-14,CD-PE,P3,6322,579,2700,2025-10-13
2025-10-14,CD-PE,P4,22261,2052,7800,2025-10-13
2025-10-14,CD-PE,P5,4064,316,500,2025-10-09
2025-10-15,CD-SP,P1,32634,8249,27300,2025-10-14
2025-10-15,CD-SP,P2,22909,4951,16200,2025-10-09
2025-10-15,CD-SP,P3,5426,1303,4800,2025-10-09
2025-10-15,CD-SP,P4,16503,4651,18600,2025-10-09
2025-10-15,CD-SP,P5,4666,704,1500,2025-10-12
2025-10-15,CD-PR,P1,24960,3677,13300,2025-10-11
2025-10-15,CD-PR,P2,15104,2207,9000,2025-10-10
2025-10-15,CD-PR,P3,4331,581,2400,2025-10-10
2025-10-15,CD-PR,P4,14506,2073,8400,2025-10-10
2025-10-15,CD-PR,P5,2490,314,1000,2025-10-14
2025-10-15,CD-GO,P1,20583,2766,8400,2025-10-11
2025-10-15,CD-GO,P2,8985,1660,7200,2025-10-11
2025-10-15,CD-GO,P3,3827,437,1500,2025-10-11
2025-10-15,CD-GO,P4,12212,1560,5100,2025-10-11
2025-10-15,CD-GO,P5,1582,236,1500,2025-10-12
