order_id,order_line_id,customer_id,sku,qty,order_ts,requested_date,ship_to_region,channel,segment
ORD-000203,OL-0000246,C-00714,P3,18,2025-09-03T13:49:00,2025-09-10,S,PORTAL,ECM
ORD-000203,OL-0000247,C-00714,P5,12,2025-09-03T13:49:00,2025-09-10,S,PORTAL,ECM
ORD-000204,OL-0000248,C-00720,P1,54,2025-09-03T11:18:00,2025-09-10,S,PORTAL,ECM
ORD-000205,OL-0000249,C-00726,P4,42,2025-09-03T09:21:00,2025-09-10,SE,PORTAL,ECM
ORD-000206,OL-0000250,C-00728,P2,72,2025-09-03T13:47:00,2025-09-10,S,PORTAL,ECM
ORD-000207,OL-0000251,C-00737,P1,102,2025-09-03T19:39:00,2025-09-10,S,PORTAL,ECM
ORD-000207,OL-0000252,C-00737,P2,48,2025-09-03T19:39:00,2025-09-10,S,PORTAL,ECM
ORD-000208,OL-0000253,C-00740,P4,24,2025-09-03T15:25:00,2025-09-10,S,PORTAL,ECM
ORD-000209,OL-0000254,C-00745,P5,78,2025-09-03T13:19:00,2025-09-10,SE,PORTAL,ECM
ORD-000210,OL-0000255,C-00750,P3,30,2025-09-03T11:50:00,2025-09-10,SE,PORTAL,ECM
ORD-000211,OL-0000256,C-00751,P1,54,2025-09-03T11:33:00,2025-09-10,CO,PORTAL,ECM
ORD-000211,OL-0000257,C-00751,P5,12,2025-09-03T11:33:00,2025-09-10,CO,PORTAL,ECM
ORD-000212,OL-0000258,C-00757,P3,18,2025-09-03T17:57:00,2025-09-10,CO,PORTAL,ECM
ORD-000213,OL-0000259,C-00765,P5,6,2025-09-03T11:51:00,2025-09-10,SE,PORTAL,ECM
ORD-000214,OL-0000260,C-00767,P4,30,2025-09-03T11:24:00,2025-09-10,S,PORTAL,ECM
ORD-000215,OL-0000261,C-00769,P5,24,2025-09-03T15:56:00,2025-09-10,NE,PORTAL,ECM
ORD-000216,OL-0000262,C-00774,P1,72,2025-09-03T09:49:00,2025-09-10,NE,PORTAL,ECM
ORD-000217,OL-0000263,C-00783,P3,6,2025-09-03T13:09:00,2025-09-10,N,PORTAL,ECM
ORD-000217,OL-0000264,C-00783,P4,18,2025-09-03T13:09:00,2025-09-10,N,PORTAL,ECM
ORD-000217,OL-0000265,C-00783,P5,6,2025-09-03T13:09:00,2025-09-10,N,PORTAL,ECM
ORD-000218,OL-0000266,C-00788,P2,96,2025-09-03T09:39:00,2025-09-10,SE,PORTAL,ECM
ORD-000218,OL-0000267,C-00788,P4,42,2025-09-03T09:39:00,2025-09-10,SE,PORTAL,ECM
ORD-000219,OL-0000268,C-00790,P3,36,2025-09-03T09:14:00,2025-09-10,SE,PORTAL,ECM
ORD-000220,OL-0000269,C-00791,P4,48,2025-09-03T11:21:00,2025-09-10,SE,PORTAL,ECM
ORD-000221,OL-0000270,C-00792,P2,18,2025-09-03T13:14:00,2025-09-10,SE,PORTAL,ECM
ORD-000222,OL-0000271,C-00802,P2,78,2025-09-03T11:43:00,2025-09-10,CO,PORTAL,ECM
ORD-000223,OL-0000272,C-00804,P3,6,2025-09-03T19:57:00,2025-09-10,S,PORTAL,ECM
ORD-000224,OL-0000273,C-00810,P1,138,2025-09-03T13:31:00,2025-09-10,SE,PORTAL,ECM
ORD-000224,OL-0000274,C-00810,P2,108,2025-09-03T13:31:00,2025-09-10,SE,PORTAL,ECM
ORD-000225,OL-0000275,C-00001,P4,300,2025-09-04T19:42:00,2025-09-08,S,EDI,KA
ORD-000226,OL-0000276,C-00002,P1,2800,2025-09-04T13:45:00,2025-09-08,SE,EDI,KA
ORD-000226,OL-0000277,C-00002,P2,900,2025-09-04T13:45:00,2025-09-08,SE,EDI,KA
ORD-000227,OL-0000278,C-00003,P1,700,2025-09-04T13:16:00,2025-09-08,S,EDI,KA
ORD-000227,OL-0000279,C-00003,P2,450,2025-09-04T13:16:00,2025-09-08,S,EDI,KA
ORD-000228,OL-0000280,C-00004,P1,1400,2025-09-04T15:26:00,2025-09-09,NE,EDI,KA
ORD-000228,OL-0000281,C-00004,P2,900,2025-09-04T15:26:00,2025-09-09,NE,EDI,KA
ORD-000228,OL-0000282,C-00004,P3,300,2025-09-04T15:26:00,2025-09-09,NE,EDI,KA
ORD-000228,OL-0000283,C-00004,P4,300,2025-09-04T15:26:00,2025-09-09,NE,EDI,KA
ORD-000229,OL-0000284,C-00006,P2,900,2025-09-04T15:47:00,2025-09-08,SE,EDI,KA
ORD-000230,OL-0000285,C-00009,P3,300,2025-09-04T15:26:00,2025-09-08,SE,EDI,KA
ORD-000230,OL-0000286,C-00009,P4,900,2025-09-04T15:26:00,2025-09-08,SE,EDI,KA
ORD-000231,OL-0000287,C-00010,P2,450,2025-09-04T09:10:00,2025-09-09,CO,EDI,KA
ORD-000232,OL-0000288,C-00015,P1,700,2025-09-04T11:45:00,2025-09-10,NE,EDI,DIS
ORD-000233,OL-0000289,C-00016,P2,450,2025-09-04T17:16:00,2025-09-10,NE,PORTAL,DIS
ORD-000234,OL-0000290,C-00017,P2,450,2025-09-04T17:21:00,2025-09-10,S,PORTAL,DIS
ORD-000234,OL-0000291,C-00017,P4,300,2025-09-04T17:21:00,2025-09-10,S,PORTAL,DIS
ORD-000235,OL-0000292,C-00021,P2,450,2025-09-04T09:44:00,2025-09-10,CO,PORTAL,DIS
ORD-000236,OL-0000293,C-00022,P3,300,2025-09-04T13:05:00,2025-09-10,SE,PORTAL,DIS
ORD-000237,OL-0000294,C-00027,P1,700,2025-09-04T13:34:00,2025-09-10,SE,EDI,DIS
ORD-000238,OL-0000295,C-00028,P1,1400,2025-09-04T13:19:00,2025-09-10,S,EDI,DIS
ORD-000239,OL-0000296,C-00034,P4,600,2025-09-04T09:38:00,2025-09-10,SE,PORTAL,DIS
ORD-000240,OL-0000297,C-00036,P2,1350,2025-09-04T17:30:00,2025-09-10,SE,EDI,DIS
ORD-000241,OL-0000298,C-00038,P1,700,2025-09-04T19:15:00,2025-09-10,CO,EDI,DIS
ORD-000242,OL-0000299,C-00044,P1,700,2025-09-04T13:48:00,2025-09-10,N,EDI,DIS
ORD-000243,OL-0000300,C-00046,P1,700,2025-09-04T13:00:00,2025-09-10,SE,EDI,DIS
ORD-000244,OL-0000301,C-00115,P4,150,2025-09-04T15:47:00,2025-09-09,SE,PORTAL,VAR
ORD-000245,OL-0000302,C-00128,P2,112,2025-09-04T11:48:00,2025-09-09,N,TELEVENDAS,VAR
ORD-000246,OL-0000303,C-00144,P3,75,2025-09-04T19:00:00,2025-09-09,NE,TELEVENDAS,VAR
ORD-000247,OL-0000304,C-00145,P3,150,2025-09-04T11:15:00,2025-09-09,SE,PORTAL,VAR
ORD-000248,OL-0000305,C-00184,P2,112,2025-09-04T13:21:00,2025-09-09,SE,PORTAL,VAR
ORD-000249,OL-0000306,C-00221,P5,125,2025-09-04T13:12:00,2025-09-09,CO,TELEVENDAS,VAR
ORD-000250,OL-0000307,C-00242,P4,75,2025-09-04T09:36:00,2025-09-09,SE,TELEVENDAS,VAR
ORD-000251,OL-0000308,C-00245,P2,112,2025-09-04T15:19:00,2025-09-09,S,TELEVENDAS,VAR
ORD-000252,OL-0000309,C-00281,P2,560,2025-09-04T13:36:00,2025-09-09,SE,PORTAL,VAR
ORD-000253,OL-0000310,C-00284,P5,125,2025-09-04T09:53:00,2025-09-09,SE,PORTAL,VAR
ORD-000254,OL-0000311,C-00289,P5,125,2025-09-04T09:34:00,2025-09-09,S,TELEVENDAS,VAR
ORD-000255,OL-0000312,C-00290,P4,75,2025-09-04T17:33:00,2025-09-09,SE,TELEVENDAS,VAR
ORD-000256,OL-0000313,C-00296,P1,350,2025-09-04T11:44:00,2025-09-09,NE,PORTAL,VAR
ORD-000257,OL-0000314,C-00362,P5,125,2025-09-04T19:03:00,2025-09-09,NE,TELEVENDAS,VAR
ORD-000258,OL-0000315,C-00366,P1,525,2025-09-04T15:06:00,2025-09-09,S,TELEVENDAS,VAR
ORD-000258,OL-0000316,C-00366,P4,75,2025-09-04T15:06:00,2025-09-09,S,TELEVENDAS,VAR
ORD-000259,OL-0000317,C-00374,P4,150,2025-09-04T09:25:00,2025-09-09,NE,PORTAL,VAR
ORD-000260,OL-0000318,C-00402,P4,75,2025-09-04T11:00:00,2025-09-09,S,TELEVENDAS,VAR
ORD-000261,OL-0000319,C-00415,P3,75,2025-09-04T11:18:00,2025-09-09,S,TELEVENDAS,VAR
ORD-000262,OL-0000320,C-00460,P2,112,2025-09-04T11:59:00,2025-09-09,CO,TELEVENDAS,VAR
ORD-000263,OL-0000321,C-00475,P1,175,2025-09-04T09:51:00,2025-09-09,N,PORTAL,VAR
ORD-000264,OL-0000322,C-00490,P2,112,2025-09-04T11:32:00,2025-09-09,SE,PORTAL,VAR
ORD-000265,OL-0000323,C-00506,P4,75,2025-09-04T13:58:00,2025-09-09,CO,PORTAL,VAR
ORD-000266,OL-0000324,C-00522,P1,175,2025-09-04T11:41:00,2025-09-09,CO,TELEVENDAS,VAR
ORD-000267,OL-0000325,C-00528,P4,75,2025-09-04T17:55:00,2025-09-09,N,TELEVENDAS,VAR
ORD-000268,OL-0000326,C-00599,P2,112,2025-09-04T11:45:00,2025-09-09,S,TELEVENDAS,VAR
ORD-000269,OL-0000327,C-00616,P2,112,2025-09-04T17:54:00,2025-09-09,S,PORTAL,VAR
ORD-000270,OL-0000328,C-00624,P4,75,2025-09-04T09:48:00,2025-09-09,SE,PORTAL,VAR
ORD-000271,OL-0000329,C-00625,P2,224,2025-09-04T13:04:00,2025-09-09,NE,PORTAL,VAR
ORD-000272,OL-0000330,C-00632,P1,875,2025-09-04T13:38:00,2025-09-09,SE,PORTAL,VAR
ORD-000273,OL-0000331,C-00651,P2,18,2025-09-04T13:44:00,2025-09-11,NE,PORTAL,ECM
ORD-000274,OL-0000332,C-00661,P4,48,2025-09-04T11:18:00,2025-09-11,NE,PORTAL,ECM
ORD-000275,OL-0000333,C-00674,P2,48,2025-09-04T15:21:00,2025-09-11,NE,PORTAL,ECM
ORD-000275,OL-0000334,C-00674,P3,24,2025-09-04T15:21:00,2025-09-11,NE,PORTAL,ECM
ORD-000276,OL-0000335,C-00677,P2,24,2025-09-04T11:47:00,2025-09-11,N,PORTAL,ECM
ORD-000277,OL-0000336,C-00691,P1,102,2025-09-04T17:12:00,2025-09-11,NE,PORTAL,ECM
ORD-000278,OL-0000337,C-00699,P2,36,2025-09-04T19:37:00,2025-09-11,CO,PORTAL,ECM
ORD-000279,OL-0000338,C-00709,P5,24,2025-09-04T09:04:00,2025-09-11,CO,PORTAL,ECM
ORD-000280,OL-0000339,C-00710,P5,6,2025-09-04T15:50:00,2025-09-11,N,PORTAL,ECM
ORD-000281,OL-0000340,C-00712,P4,18,2025-09-04T15:10:00,2025-09-11,N,PORTAL,ECM
ORD-000282,OL-0000341,C-00714,P2,72,2025-09-04T11:40:00,2025-09-11,S,PORTAL,ECM
ORD-000283,OL-0000342,C-00718,P2,48,2025-09-04T13:27:00,2025-09-11,NE,PORTAL,ECM
ORD-000284,OL-0000343,C-00721,P1,78,2025-09-04T09:07:00,2025-09-11,SE,PORTAL,ECM
ORD-000285,OL-0000344,C-00723,P3,30,2025-09-04T13:05:00,2025-09-11,S,PORTAL,ECM
ORD-000286,OL-0000345,C-00724,P2,72,2025-09-04T11:28:00,2025-09-11,SE,PORTAL,ECM
ORD-000287,OL-0000346,C-00726,P1,36,2025-09-04T11:05:00,2025-09-11,SE,PORTAL,ECM
ORD-000288,OL-0000347,C-00727,P4,66,2025-09-04T11:48:00,2025-09-11,SE,PORTAL,ECM
ORD-000289,OL-0000348,C-00728,P1,144,2025-09-04T19:35:00,2025-09-11,S,PORTAL,ECM
ORD-000289,OL-0000349,C-00728,P2,48,2025-09-04T19:35:00,2025-09-11,S,PORTAL,ECM
ORD-000290,OL-0000350,C-00734,P1,12,2025-09-04T11:40:00,2025-09-11,NE,PORTAL,ECM
ORD-000290,OL-0000351,C-00734,P3,18,2025-09-04T11:40:00,2025-09-11,NE,PORTAL,ECM
ORD-000290,OL-0000352,C-00734,P5,24,2025-09-04T11:40:00,2025-09-11,NE,PORTAL,ECM
ORD-000291,OL-0000353,C-00736,P3,6,2025-09-04T11:48:00,2025-09-11,N,PORTAL,ECM
ORD-000292,OL-0000354,C-00740,P5,18,2025-09-04T13:46:00,2025-09-11,S,PORTAL,ECM
ORD-000293,OL-0000355,C-00742,P3,42,2025-09-04T17:21:00,2025-09-11,SE,PORTAL,ECM
ORD-000294,OL-0000356,C-00748,P1,30,2025-09-04T17:15:00,2025-09-11,N,PORTAL,ECM
ORD-000295,OL-0000357,C-00749,P4,12,2025-09-04T11:54:00,2025-09-11,SE,PORTAL,ECM
ORD-000296,OL-0000358,C-00750,P4,54,2025-09-04T09:11:00,2025-09-11,SE,PORTAL,ECM
ORD-000297,OL-0000359,C-00751,P1,72,2025-09-04T15:25:00,2025-09-11,CO,PORTAL,ECM
ORD-000297,OL-0000360,C-00751,P4,24,2025-09-04T15:25:00,2025-09-11,CO,PORTAL,ECM
ORD-000298,OL-0000361,C-00752,P2,78,2025-09-04T09:15:00,2025-09-11,SE,PORTAL,ECM
ORD-000299,OL-0000362,C-00757,P3,12,2025-09-04T17:15:00,2025-09-11,CO,PORTAL,ECM
ORD-000300,OL-0000363,C-00763,P1,120,2025-09-04T19:05:00,2025-09-11,SE,PORTAL,ECM
ORD-000300,OL-0000364,C-00763,P2,84,2025-09-04T19:05:00,2025-09-11,SE,PORTAL,ECM
ORD-000301,OL-0000365,C-00765,P2,72,2025-09-04T09:20:00,2025-09-11,SE,PORTAL,ECM
ORD-000302,OL-0000366,C-00773,P4,60,2025-09-04T11:08:00,2025-09-11,S,PORTAL,ECM
ORD-000303,OL-0000367,C-00777,P1,84,2025-09-04T11:34:00,2025-09-11,SE,PORTAL,ECM
ORD-000304,OL-0000368,C-00790,P5,18,2025-09-04T09:32:00,2025-09-11,SE,PORTAL,ECM
ORD-000305,OL-0000369,C-00795,P3,30,2025-09-04T13:28:00,2025-09-11,SE,PORTAL,ECM
ORD-000306,OL-0000370,C-00001,P2,450,2025-09-05T17:42:00,2025-09-09,S,EDI,KA
ORD-000306,OL-0000371,C-00001,P3,300,2025-09-05T17:42:00,2025-09-09,S,EDI,KA
ORD-000307,OL-0000372,C-00002,P1,1400,2025-09-05T09:16:00,2025-09-09,SE,EDI,KA
ORD-000307,OL-0000373,C-00002,P4,600,2025-09-05T09:16:00,2025-09-09,SE,EDI,KA
ORD-000308,OL-0000374,C-00003,P1,700,2025-09-05T13:51:00,2025-09-09,S,EDI,KA
ORD-000309,OL-0000375,C-00004,P2,450,2025-09-05T17:14:00,2025-09-10,NE,EDI,KA
ORD-000309,OL-0000376,C-00004,P4,300,2025-09-05T17:14:00,2025-09-10,NE,EDI,KA
ORD-000309,OL-0000377,C-00004,P5,500,2025-09-05T17:14:00,2025-09-10,NE,EDI,KA
ORD-000310,OL-0000378,C-00005,P2,450,2025-09-05T15:03:00,2025-09-09,SE,EDI,KA
ORD-000311,OL-0000379,C-00006,P3,300,2025-09-05T11:37:00,2025-09-09,SE,EDI,KA
ORD-000312,OL-0000380,C-00008,P4,300,2025-09-05T13:00:00,2025-09-09,S,EDI,KA
ORD-000313,OL-0000381,C-00009,P1,700,2025-09-05T09:36:00,2025-09-09,SE,EDI,KA
ORD-000313,OL-0000382,C-00009,P2,450,2025-09-05T09:36:00,2025-09-09,SE,EDI,KA
ORD-000314,OL-0000383,C-00010,P1,700,2025-09-05T13:16:00,2025-09-10,CO,EDI,KA
ORD-000315,OL-0000384,C-00011,P3,300,2025-09-05T15:20:00,2025-09-10,CO,EDI,KA
ORD-000315,OL-0000385,C-00011,P4,300,2025-09-05T15:20:00,2025-09-10,CO,EDI,KA
ORD-000316,OL-0000386,C-00033,P1,700,2025-09-05T11:41:00,2025-09-11,NE,PORTAL,DIS
ORD-000317,OL-0000387,C-00034,P2,450,2025-09-05T19:26:00,2025-09-11,SE,EDI,DIS
ORD-000318,OL-0000388,C-00035,P4,300,2025-09-05T19:23:00,2025-09-11,SE,PORTAL,DIS
ORD-000319,OL-0000389,C-00039,P4,300,2025-09-05T11:24:00,2025-09-11,NE,EDI,DIS
ORD-000320,OL-0000390,C-00044,P2,450,2025-09-05T13:05:00,2025-09-11,N,EDI,DIS
ORD-000321,OL-0000391,C-00046,P1,1400,2025-09-05T15:43:00,2025-09-11,SE,EDI,DIS
ORD-000322,OL-0000392,C-00047,P2,112,2025-09-05T17:43:00,2025-09-10,NE,PORTAL,VAR
ORD-000323,OL-0000393,C-00058,P4,75,2025-09-05T11:11:00,2025-09-10,NE,PORTAL,VAR
ORD-000324,OL-0000394,C-00104,P2,112,2025-09-05T09:56:00,2025-09-10,SE,TELEVENDAS,VAR
ORD-000325,OL-0000395,C-00105,P3,75,2025-09-05T13:27:00,2025-09-10,SE,TELEVENDAS,VAR
ORD-000326,OL-0000396,C-00110,P1,525,2025-09-05T13:02:00,2025-09-10,SE,PORTAL,VAR
ORD-000327,OL-0000397,C-00134,P2,224,2025-09-05T13:02:00,2025-09-10,S,PORTAL,VAR
ORD-000328,OL-0000398,C-00173,P1,350,2025-09-05T11:13:00,2025-09-10,SE,TELEVENDAS,VAR
ORD-000329,OL-0000399,C-00268,P2,112,2025-09-05T19:02:00,2025-09-10,CO,TELEVENDAS,VAR
ORD-000330,OL-0000400,C-00301,P2,224,2025-09-05T09:46:00,2025-09-10,SE,TELEVENDAS,VAR
ORD-000331,OL-0000401,C-00322,P1,175,2025-09-05T15:47:00,2025-09-10,CO,PORTAL,VAR
ORD-000332,OL-0000402,C-00325,P1,175,2025-09-05T11:18:00,2025-09-10,S,TELEVENDAS,VAR
ORD-000333,OL-0000403,C-00337,P3,75,2025-09-05T17:58:00,2025-09-10,N,PORTAL,VAR
ORD-000334,OL-0000404,C-00383,P4,150,2025-09-05T15:42:00,2025-09-10,S,TELEVENDAS,VAR
ORD-000335,OL-0000405,C-00428,P2,112,2025-09-05T13:35:00,2025-09-10,NE,PORTAL,VAR
ORD-000336,OL-0000406,C-00442,P2,112,2025-09-05T13:04:00,2025-09-10,SE,PORTAL,VAR
ORD-000337,OL-0000407,C-00454,P3,75,2025-09-05T17:50:00,2025-09-10,CO,PORTAL,VAR
ORD-000338,OL-0000408,C-00487,P1,350,2025-09-05T15:31:00,2025-09-10,NE,TELEVENDAS,VAR
ORD-000339,OL-0000409,C-00509,P4,150,2025-09-05T13:14:00,2025-09-10,SE,PORTAL,VAR
ORD-000340,OL-0000410,C-00544,P4,75,2025-09-05T19:47:00,2025-09-10,SE,TELEVENDAS,VAR
ORD-000341,OL-0000411,C-00648,P2,36,2025-09-05T11:59:00,2025-09-12,SE,PORTAL,ECM
ORD-000342,OL-0000412,C-00652,P4,18,2025-09-05T13:47:00,2025-09-12,NE,PORTAL,ECM
ORD-000343,OL-0000413,C-00661,P2,72,2025-09-05T13:39:00,2025-09-12,NE,PORTAL,ECM
ORD-000344,OL-0000414,C-00670,P4,12,2025-09-05T09:01:00,2025-09-12,CO,PORTAL,ECM
ORD-000345,OL-0000415,C-00674,P4,24,2025-09-05T11:00:00,2025-09-12,NE,PORTAL,ECM
ORD-000346,OL-0000416,C-00677,P1,18,2025-09-05T17:28:00,2025-09-12,N,PORTAL,ECM
ORD-000347,OL-0000417,C-00691,P4,6,2025-09-05T11:27:00,2025-09-12,NE,PORTAL,ECM
ORD-000348,OL-0000418,C-00702,P4,60,2025-09-05T11:42:00,2025-09-12,SE,PORTAL,ECM
ORD-000349,OL-0000419,C-00714,P3,24,2025-09-05T09:33:00,2025-09-12,S,PORTAL,ECM
ORD-000350,OL-0000420,C-00720,P2,90,2025-09-05T11:28:00,2025-09-12,S,PORTAL,ECM
ORD-000350,OL-0000421,C-00720,P5,18,2025-09-05T11:28:00,2025-09-12,S,PORTAL,ECM
ORD-000351,OL-0000422,C-00728,P4,24,2025-09-05T11:57:00,2025-09-12,S,PORTAL,ECM
ORD-000352,OL-0000423,C-00730,P1,90,2025-09-05T17:16:00,2025-09-12,NE,PORTAL,ECM
ORD-000353,OL-0000424,C-00732,P2,12,2025-09-05T13:23:00,2025-09-12,NE,PORTAL,ECM
ORD-000354,OL-0000425,C-00737,P4,12,2025-09-05T15:11:00,2025-09-12,S,PORTAL,ECM
ORD-000355,OL-0000426,C-00740,P1,66,2025-09-05T09:17:00,2025-09-12,S,PORTAL,ECM
ORD-000356,OL-0000427,C-00743,P2,102,2025-09-05T17:02:00,2025-09-12,SE,PORTAL,ECM
ORD-000357,OL-0000428,C-00748,P4,6,2025-09-05T15:43:00,2025-09-12,N,PORTAL,ECM
ORD-000358,OL-0000429,C-00751,P1,48,2025-09-05T17:37:00,2025-09-12,CO,PORTAL,ECM
ORD-000358,OL-0000430,C-00751,P3,12,2025-09-05T17:37:00,2025-09-12,CO,PORTAL,ECM
ORD-000359,OL-0000431,C-00752,P4,30,2025-09-05T15:37:00,2025-09-12,SE,PORTAL,ECM
ORD-000360,OL-0000432,C-00755,P5,18,2025-09-05T09:07:00,2025-09-12,SE,PORTAL,ECM
ORD-000361,OL-0000433,C-00770,P1,126,2025-09-05T17:58:00,2025-09-12,SE,PORTAL,ECM
ORD-000362,OL-0000434,C-00774,P5,24,2025-09-05T15:29:00,2025-09-12,NE,PORTAL,ECM
ORD-000363,OL-0000435,C-00775,P3,24,2025-09-05T17:14:00,2025-09-12,NE,PORTAL,ECM
ORD-000364,OL-0000436,C-00786,P2,24,2025-09-05T15:46:00,2025-09-12,N,PORTAL,ECM
ORD-000364,OL-0000437,C-00786,P3,6,2025-09-05T15:46:00,2025-09-12,N,PORTAL,ECM
ORD-000365,OL-0000438,C-00790,P3,18,2025-09-05T15:28:00,2025-09-12,SE,PORTAL,ECM
ORD-000366,OL-0000439,C-00791,P1,150,2025-09-05T17:01:00,2025-09-12,SE,PORTAL,ECM
ORD-000367,OL-0000440,C-00794,P2,42,2025-09-05T11:02:00,2025-09-12,SE,PORTAL,ECM
ORD-000368,OL-0000441,C-00795,P3,36,2025-09-05T15:26:00,2025-09-12,SE,PORTAL,ECM
ORD-000369,OL-0000442,C-00802,P5,6,2025-09-05T11:52:00,2025-09-12,CO,PORTAL,ECM
ORD-000370,OL-0000443,C-00807,P2,42,2025-09-05T15:43:00,2025-09-12,CO,PORTAL,ECM
ORD-000371,OL-0000444,C-00001,P1,700,2025-09-08T17:32:00,2025-09-10,S,EDI,KA
ORD-000371,OL-0000445,C-00001,P2,900,2025-09-08T17:32:00,2025-09-10,S,EDI,KA
ORD-000372,OL-0000446,C-00002,P1,700,2025-09-08T17:23:00,2025-09-10,SE,EDI,KA
ORD-000372,OL-0000447,C-00002,P2,450,2025-09-08T17:23:00,2025-09-10,SE,EDI,KA
ORD-000373,OL-0000448,C-00004,P1,1400,2025-09-08T19:26:00,2025-09-11,NE,EDI,KA
ORD-000373,OL-0000449,C-00004,P2,450,2025-09-08T19:26:00,2025-09-11,NE,EDI,KA
ORD-000373,OL-0000450,C-00004,P4,600,2025-09-08T19:26:00,2025-09-11,NE,EDI,KA
ORD-000374,OL-0000451,C-00005,P3,300,2025-09-08T11:50:00,2025-09-10,SE,EDI,KA
ORD-000375,OL-0000452,C-00007,P4,900,2025-09-08T19:44:00,2025-09-10,SE,EDI,KA
ORD-000376,OL-0000453,C-00009,P1,1400,2025-09-08T13:02:00,2025-09-10,SE,EDI,KA
ORD-000376,OL-0000454,C-00009,P4,300,2025-09-08T13:02:00,2025-09-10,SE,EDI,KA
ORD-000377,OL-0000455,C-00010,P1,700,2025-09-08T17:49:00,2025-09-11,CO,EDI,KA
ORD-000378,OL-0000456,C-00011,P2,450,2025-09-08T15:51:00,2025-09-11,CO,EDI,KA
ORD-000379,OL-0000457,C-00012,P2,1350,2025-09-08T11:43:00,2025-09-10,SE,EDI,KA
ORD-000379,OL-0000458,C-00012,P5,500,2025-09-08T11:43:00,2025-09-10,SE,EDI,KA
ORD-000380,OL-0000459,C-00013,P4,300,2025-09-08T11:50:00,2025-09-12,N,EDI,DIS
ORD-000381,OL-0000460,C-00015,P2,900,2025-09-08T13:23:00,2025-09-12,NE,EDI,DIS
ORD-000382,OL-0000461,C-00017,P1,700,2025-09-08T19:37:00,2025-09-12,S,EDI,DIS
ORD-000382,OL-0000462,C-00017,P4,300,2025-09-08T19:37:00,2025-09-12,S,EDI,DIS
ORD-000383,OL-0000463,C-00018,P4,300,2025-09-08T11:00:00,2025-09-12,SE,PORTAL,DIS
ORD-000384,OL-0000464,C-00019,P3,300,2025-09-08T11:36:00,2025-09-12,NE,EDI,DIS
ORD-000384,OL-0000465,C-00019,P4,600,2025-09-08T11:36:00,2025-09-12,NE,EDI,DIS
ORD-000385,OL-0000466,C-00020,P1,700,2025-09-08T09:32:00,2025-09-12,NE,EDI,DIS
ORD-000386,OL-0000467,C-00027,P1,700,2025-09-08T09:45:00,2025-09-12,SE,EDI,DIS
ORD-000386,OL-0000468,C-00027,P2,1350,2025-09-08T09:45:00,2025-09-12,SE,EDI,DIS
ORD-000387,OL-0000469,C-00029,P3,300,2025-09-08T11:56:00,2025-09-12,SE,PORTAL,DIS
ORD-000387,OL-0000470,C-00029,P4,300,2025-09-08T11:56:00,2025-09-12,SE,PORTAL,DIS
ORD-000388,OL-0000471,C-00035,P1,700,2025-09-08T11:33:00,2025-09-12,SE,PORTAL,DIS
ORD-000389,OL-0000472,C-00036,P1,700,2025-09-08T17:46:00,2025-09-12,SE,PORTAL,DIS
ORD-000389,OL-0000473,C-00036,P4,300,2025-09-08T17:46:00,2025-09-12,SE,PORTAL,DIS
ORD-000390,OL-0000474,C-00038,P1,700,2025-09-08T17:04:00,2025-09-12,CO,PORTAL,DIS
ORD-000390,OL-0000475,C-00038,P2,450,2025-09-08T17:04:00,2025-09-12,CO,PORTAL,DIS
ORD-000390,OL-0000476,C-00038,P4,300,2025-09-08T17:04:00,2025-09-12,CO,PORTAL,DIS
ORD-000391,OL-0000477,C-00042,P2,450,2025-09-08T17:24:00,2025-09-12,S,PORTAL,DIS
ORD-000392,OL-0000478,C-00053,P2,224,2025-09-08T15:04:00,2025-09-11,SE,TELEVENDAS,VAR
ORD-000393,OL-0000479,C-00067,P4,225,2025-09-08T09:31:00,2025-09-11,NE,TELEVENDAS,VAR
ORD-000394,OL-0000480,C-00076,P2,112,2025-09-08T15:49:00,2025-09-11,N,PORTAL,VAR
ORD-000395,OL-0000481,C-00092,P1,175,2025-09-08T09:25:00,2025-09-11,N,TELEVENDAS,VAR
ORD-000396,OL-0000482,C-00099,P4,75,2025-09-08T11:08:00,2025-09-11,S,TELEVENDAS,VAR
ORD-000397,OL-0000483,C-00105,P1,350,2025-09-08T17:54:00,2025-09-11,SE,TELEVENDAS,VAR
ORD-000398,OL-0000484,C-00109,P1,175,2025-09-08T13:59:00,2025-09-11,S,PORTAL,VAR
ORD-000399,OL-0000485,C-00117,P2,224,2025-09-08T11:49:00,2025-09-11,S,TELEVENDAS,VAR
ORD-000400,OL-0000486,C-00154,P3,150,2025-09-08T17:47:00,2025-09-11,SE,TELEVENDAS,VAR
ORD-000401,OL-0000487,C-00162,P2,112,2025-09-08T13:26:00,2025-09-11,NE,TELEVENDAS,VAR
ORD-000402,OL-0000488,C-00165,P3,150,2025-09-08T17:21:00,2025-09-11,NE,TELEVENDAS,VAR
ORD-000403,OL-0000489,C-00228,P4,225,2025-09-08T13:26:00,2025-09-11,SE,TELEVENDAS,VAR
ORD-000404,OL-0000490,C-00263,P1,350,2025-09-08T13:13:00,2025-09-11,CO,TELEVENDAS,VAR
ORD-000405,OL-0000491,C-00266,P4,75,2025-09-08T17:01:00,2025-09-11,SE,PORTAL,VAR
ORD-000406,OL-0000492,C-00267,P3,75,2025-09-08T19:55:00,2025-09-11,S,PORTAL,VAR
